benchmark_id,sequence_id,step,net,type,insertion_sequence,delta_test_coverage,status
subckt_0393,structural:subckt_0393:00,24,__aig_and_230,CP1,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""}]",0.0,ok
subckt_0393,structural:subckt_0393:00,25,__buf_split_166,CP0,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""},{""net"":""__buf_split_166"",""type"":""CP0""}]",0.0,ok
subckt_0393,structural:subckt_0393:00,26,__aig_and_267,CP1,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""},{""net"":""__buf_split_166"",""type"":""CP0""},{""net"":""__aig_and_267"",""type"":""CP1""}]",0.0,ok
subckt_0393,structural:subckt_0393:00,27,__aig_and_291,CP1,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""},{""net"":""__buf_split_166"",""type"":""CP0""},{""net"":""__aig_and_267"",""type"":""CP1""},{""net"":""__aig_and_291"",""type"":""CP1""}]",0.0,ok
subckt_0393,structural:subckt_0393:00,28,__aig_and_221,CP1,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""},{""net"":""__buf_split_166"",""type"":""CP0""},{""net"":""__aig_and_267"",""type"":""CP1""},{""net"":""__aig_and_291"",""type"":""CP1""},{""net"":""__aig_and_221"",""type"":""CP1""}]",0.0,ok
subckt_0393,structural:subckt_0393:00,29,__aig_not_220,OP,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""},{""net"":""__buf_split_166"",""type"":""CP0""},{""net"":""__aig_and_267"",""type"":""CP1""},{""net"":""__aig_and_291"",""type"":""CP1""},{""net"":""__aig_and_221"",""type"":""CP1""},{""net"":""__aig_not_220"",""type"":""OP""}]",0.0,ok
subckt_0393,structural:subckt_0393:00,30,370,CP0,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""},{""net"":""__buf_split_166"",""type"":""CP0""},{""net"":""__aig_and_267"",""type"":""CP1""},{""net"":""__aig_and_291"",""type"":""CP1""},{""net"":""__aig_and_221"",""type"":""CP1""},{""net"":""__aig_not_220"",""type"":""OP""},{""net"":""370"",""type"":""CP0""}]",0.0,ok
subckt_0393,structural:subckt_0393:00,31,__aig_and_272,CP1,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""},{""net"":""__buf_split_166"",""type"":""CP0""},{""net"":""__aig_and_267"",""type"":""CP1""},{""net"":""__aig_and_291"",""type"":""CP1""},{""net"":""__aig_and_221"",""type"":""CP1""},{""net"":""__aig_not_220"",""type"":""OP""},{""net"":""370"",""type"":""CP0""},{""net"":""__aig_and_272"",""type"":""CP1""}]",0.0,ok
subckt_0393,structural:subckt_0393:00,32,__aig_not_199,CP0,"[{""net"":""329"",""type"":""CP0""},{""net"":""__buf_split_196"",""type"":""CP0""},{""net"":""__buf_split_204"",""type"":""CP0""},{""net"":""__buf_split_210"",""type"":""CP0""},{""net"":""__aig_and_174"",""type"":""CP1""},{""net"":""__buf_split_222"",""type"":""CP0""},{""net"":""__aig_and_227"",""type"":""CP1""},{""net"":""__aig_not_246"",""type"":""CP1""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__aig_not_226"",""type"":""CP1""},{""net"":""__aig_and_236"",""type"":""CP1""},{""net"":""333"",""type"":""CP1""},{""net"":""338"",""type"":""CP0""},{""net"":""__buf_split_198"",""type"":""CP0""},{""net"":""__aig_and_258"",""type"":""CP1""},{""net"":""__buf_split_190"",""type"":""CP0""},{""net"":""__buf_split_230"",""type"":""CP0""},{""net"":""__aig_not_195"",""type"":""CP1""},{""net"":""__buf_split_228"",""type"":""CP0""},{""net"":""__buf_split_224"",""type"":""CP0""},{""net"":""__buf_split_91"",""type"":""OP""},{""net"":""__buf_split_142"",""type"":""OP""},{""net"":""__aig_and_266"",""type"":""CP1""},{""net"":""__aig_and_230"",""type"":""CP1""},{""net"":""__buf_split_166"",""type"":""CP0""},{""net"":""__aig_and_267"",""type"":""CP1""},{""net"":""__aig_and_291"",""type"":""CP1""},{""net"":""__aig_and_221"",""type"":""CP1""},{""net"":""__aig_not_220"",""type"":""OP""},{""net"":""370"",""type"":""CP0""},{""net"":""__aig_and_272"",""type"":""CP1""},{""net"":""__aig_not_199"",""type"":""CP0""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,1,I535,CP0,"[{""net"":""I535"",""type"":""CP0""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,2,G89,CP1,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,3,I335,CP0,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,4,I386,CP0,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,5,G264,CP1,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,6,G357,CP1,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,7,__buf_split_146,OP,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,8,I169,OP,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,9,G184,CP1,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,10,G183,CP1,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,11,__buf_split_54,CP1,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,12,__buf_split_119,OP,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""},{""net"":""__buf_split_119"",""type"":""OP""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,13,__aig_and_64,CP0,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""},{""net"":""__buf_split_119"",""type"":""OP""},{""net"":""__aig_and_64"",""type"":""CP0""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,14,__aig_not_99,CP0,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""},{""net"":""__buf_split_119"",""type"":""OP""},{""net"":""__aig_and_64"",""type"":""CP0""},{""net"":""__aig_not_99"",""type"":""CP0""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,15,__buf_split_181,OP,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""},{""net"":""__buf_split_119"",""type"":""OP""},{""net"":""__aig_and_64"",""type"":""CP0""},{""net"":""__aig_not_99"",""type"":""CP0""},{""net"":""__buf_split_181"",""type"":""OP""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,16,G168,CP1,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""},{""net"":""__buf_split_119"",""type"":""OP""},{""net"":""__aig_and_64"",""type"":""CP0""},{""net"":""__aig_not_99"",""type"":""CP0""},{""net"":""__buf_split_181"",""type"":""OP""},{""net"":""G168"",""type"":""CP1""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,17,__aig_not_50,CP0,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""},{""net"":""__buf_split_119"",""type"":""OP""},{""net"":""__aig_and_64"",""type"":""CP0""},{""net"":""__aig_not_99"",""type"":""CP0""},{""net"":""__buf_split_181"",""type"":""OP""},{""net"":""G168"",""type"":""CP1""},{""net"":""__aig_not_50"",""type"":""CP0""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,18,__aig_not_55,CP0,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""},{""net"":""__buf_split_119"",""type"":""OP""},{""net"":""__aig_and_64"",""type"":""CP0""},{""net"":""__aig_not_99"",""type"":""CP0""},{""net"":""__buf_split_181"",""type"":""OP""},{""net"":""G168"",""type"":""CP1""},{""net"":""__aig_not_50"",""type"":""CP0""},{""net"":""__aig_not_55"",""type"":""CP0""}]",0.0,ok
subckt_0391,structural:subckt_0391:00,19,G263,CP1,"[{""net"":""I535"",""type"":""CP0""},{""net"":""G89"",""type"":""CP1""},{""net"":""I335"",""type"":""CP0""},{""net"":""I386"",""type"":""CP0""},{""net"":""G264"",""type"":""CP1""},{""net"":""G357"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""OP""},{""net"":""I169"",""type"":""OP""},{""net"":""G184"",""type"":""CP1""},{""net"":""G183"",""type"":""CP1""},{""net"":""__buf_split_54"",""type"":""CP1""},{""net"":""__buf_split_119"",""type"":""OP""},{""net"":""__aig_and_64"",""type"":""CP0""},{""net"":""__aig_not_99"",""type"":""CP0""},{""net"":""__buf_split_181"",""type"":""OP""},{""net"":""G168"",""type"":""CP1""},{""net"":""__aig_not_50"",""type"":""CP0""},{""net"":""__aig_not_55"",""type"":""CP0""},{""net"":""G263"",""type"":""CP1""}]",0.0,ok
