step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy
184,N1598,control1,0.3369036614894867,-4.110092131824931,0.3369036614894867,0.13440155982971191,5.549802574660863,0.0013440155982971191,-0.17108054459095,1.151475429534912,0.13440155982971191,5.504822317194776,-0.027537863701581955,-0.12328338623046875,-0.058618344366550446,29819.59765625,13669.4423828125,16150.15625,29754.736328125,13670.923828125,16083.8125,0.002175124129280448,-0.00010837642912520096,0.004107932560145855,0.2175124129280448,-1.4679093807935715,5.579868383107241,-2.4323171228170395,5.579868383107241,0.13440155982971191,26.22871983423829,0.27879418432712555,0.27879418432712555,cumulative,beam,0.13440155982971191,0.0,hard_fault_cluster
185,N6681,control1,0.33059874176979065,-4.61674382865429,0.33059874176979065,0.14439262449741364,4.883648473024369,0.0014439262449741364,-0.1769019514322281,1.1547999382019043,0.14439262449741364,5.66043421626091,-0.027309849858283997,-0.12080349028110504,-0.0565921887755394,29754.162109375,13670.625,16083.537109375,29598.65234375,13582.24609375,16016.4072265625,0.005226487759500742,0.00646487670019269,0.004173825960606337,0.5226487759500742,-1.4317924231290817,5.695136456489563,-2.40618684515357,5.695136456489563,0.14439262449741364,26.373112458735704,0.28171589970588684,0.28171589970588684,cumulative,beam,0.14439262449741364,0.0,hard_fault_cluster
186,N885,control1,0.3364030122756958,-4.872744386047125,0.3364030122756958,0.1373232752084732,4.518519775569438,0.001373232752084732,-0.17164602875709534,1.1536545753479004,0.1373232752084732,5.662017454504967,-0.02721073105931282,-0.12148228287696838,-0.05771798640489578,29599.8984375,13582.927734375,16016.9716796875,29731.412109375,13657.2734375,16074.138671875,-0.004443044774234295,-0.005473466590046883,-0.0035691510420292616,-0.4443044774234295,-1.4300952553749084,5.696309225559235,-2.3983286432921886,5.696309225559235,0.1373232752084732,26.510435733944178,0.2695745676755905,0.2695745676755905,cumulative,beam,0.1373232752084732,0.0,hard_fault_cluster
187,N891,control1,0.3381439447402954,-4.862718650698662,0.3381439447402954,0.1322512924671173,4.533218443393708,0.001322512924671173,-0.1688125729560852,1.1528218984603882,0.1322512924671173,5.663033164143562,-0.027124661952257156,-0.12169638276100159,-0.058266885578632355,29731.66015625,13657.181640625,16074.4775390625,29796.078125,13697.1318359375,16098.9453125,-0.0021666456013917923,-0.0029252152889966965,-0.0015221504727378488,-0.21666456013917923,-1.4273930042982101,5.697061603069304,-2.3911978974938393,5.697061603069304,0.1322512924671173,26.642687026411295,0.2594638168811798,0.2594638168811798,cumulative,beam,0.1322512924671173,0.0,hard_fault_cluster
188,N1699,control1,0.33794623613357544,-4.551848248615861,0.33794623613357544,0.1272125244140625,4.917195707187057,0.001272125244140625,-0.1669011265039444,1.1570321321487427,0.1272125244140625,5.500700225494802,-0.02753133699297905,-0.12371176481246948,-0.0591307133436203,29796.3359375,13697.26953125,16099.06640625,29724.52734375,13689.98828125,16034.5380859375,0.00240998063236475,0.0005315840244293213,0.004008202813565731,0.240998063236475,-1.4688890427350998,5.576814981848002,-2.4320725351572037,5.576814981848002,0.1272125244140625,26.769899550825357,0.25585073232650757,0.25585073232650757,cumulative,beam,0.1272125244140625,0.0,hard_fault_cluster
189,N830,control1,0.33861732482910156,-4.975982126295566,0.33861732482910156,0.12863820791244507,4.38680783212185,0.0012863820791244507,-0.1679202765226364,1.1551144123077393,0.12863820791244507,5.704597919583321,-0.027133964002132416,-0.12207210063934326,-0.058663129806518555,29721.640625,13688.7421875,16032.8984375,29774.98046875,13703.80078125,16071.1796875,-0.0017946467269212008,-0.0011000713566318154,-0.0023876687046140432,-0.17946467269212008,-1.4296437799930573,5.727850310802459,-2.3924582451581955,5.727850310802459,0.12863820791244507,26.898537758737803,0.25320009887218475,0.25320009887218475,cumulative,beam,0.12863820791244507,0.0,hard_fault_cluster
190,N777,control1,0.3397950828075409,-4.861801434904336,0.3397950828075409,0.12456189095973969,4.5337002530694015,0.001245618909597397,-0.16585443913936615,1.1536481380462646,0.12456189095973969,5.660796217918396,-0.027074702084064484,-0.12219461798667908,-0.05901262164115906,29775.830078125,13703.833984375,16071.99609375,29829.052734375,13733.97265625,16095.080078125,-0.001787444925867021,-0.00219928752630949,-0.0014362861402332783,-0.1787444925867021,-1.429260179400444,5.695404605865479,-2.3879177011549473,5.695404605865479,0.12456189095973969,27.023099649697542,0.24950776994228363,0.24950776994228363,cumulative,beam,0.12456189095973969,0.0,hard_fault_cluster
191,N3621,control1,0.33959105610847473,-4.937922132611275,0.33959105610847473,0.12494587898254395,4.439923441410064,0.0012494587898254394,-0.16692274808883667,1.1512938737869263,0.12494587898254395,5.701207231879234,-0.026875071227550507,-0.12129925191402435,-0.05869590491056442,29828.3984375,13734.09375,16094.3046875,29862.97265625,13742.9326171875,16120.041015625,-0.0011591040529310703,-0.0006435711984522641,-0.001599095412530005,-0.11591040529310703,-1.4112673699855804,5.725338690280914,-2.368447184562683,5.725338690280914,0.12494587898254395,27.148045528680086,0.24908120930194855,0.24908120930194855,cumulative,beam,0.12494587898254395,0.0,hard_fault_cluster
192,N3641,control1,0.33968764543533325,-4.93662058621645,0.33968764543533325,0.1241353303194046,4.441278055310249,0.001241353303194046,-0.16719673573970795,1.1491621732711792,0.1241353303194046,5.699844439029694,-0.02675652503967285,-0.12083008885383606,-0.058579221367836,29862.9609375,13742.94140625,16120.01953125,29898.3046875,13755.791015625,16142.513671875,-0.0011835313634946942,-0.000934997049625963,-0.00139541644603014,-0.11835313634946942,-1.4023550003767014,5.724329214096069,-2.357328128069639,5.724329214096069,0.1241353303194046,27.27218085899949,0.24748043715953827,0.24748043715953827,cumulative,beam,0.1241353303194046,0.0,hard_fault_cluster
193,N3593,control1,0.33975398540496826,-4.907878627479077,0.33975398540496826,0.12334510684013367,4.483845648169518,0.0012334510684013367,-0.16730187833309174,1.147348403930664,0.12334510684013367,5.703915098905564,-0.02665768936276436,-0.12042966485023499,-0.05847138166427612,29900.056640625,13755.69921875,16144.357421875,29931.19921875,13767.0302734375,16164.169921875,-0.0010415557771921158,-0.0008237352594733238,-0.0012272089952602983,-0.10415557771921158,-1.3950754255056381,5.727344517707824,-2.3480955585837364,5.727344517707824,0.12334510684013367,27.395525965839624,0.24543441832065582,0.24543441832065582,cumulative,beam,0.12334510684013367,0.0,hard_fault_cluster
194,N2356,control1,0.34008872509002686,-0.5023153692483904,0.34008872509002686,0.12208931148052216,5.261384305357933,0.0012208931148052216,-0.16708143055438995,1.1456012725830078,0.12208931148052216,6.39293469697237,-0.026596594601869583,-0.12020145356655121,-0.05842677503824234,29930.34375,13766.994140625,16163.349609375,29958.291015625,13778.763671875,16179.52734375,-0.0009337435476481915,-0.0008549093035981059,-0.0010008899262174964,-0.09337435476481915,-1.3919688761234283,6.42836088180542,-2.342736814171076,6.42836088180542,0.12208931148052216,27.517615277320147,0.25937239825725555,0.25937239825725555,cumulative,beam,0.12208931148052216,0.0,hard_fault_cluster
195,N5853,control1,0.327347069978714,-3.06226471722126,0.327347069978714,0.1372830867767334,5.540455555915832,0.001372830867767334,-0.1740291863679886,1.1526740789413452,0.1372830867767334,5.85266881763935,-0.02667691558599472,-0.11847682297229767,-0.05617289990186691,29957.171875,13779.1083984375,16178.064453125,29785.5859375,13650.984375,16134.6005859375,0.005727708339691162,0.00929842609912157,0.0026865925174206495,0.5727708339691162,-1.3777343928813934,5.89154039144516,-2.3452022671699524,5.89154039144516,0.1372830867767334,27.65489836409688,0.26604577898979187,0.26604577898979187,cumulative,beam,0.1372830867767334,0.0,hard_fault_cluster
196,N726,observe,0.3379071354866028,0.9232263967394827,0.3379071354866028,0.12780050933361053,5.587983947992325,0.0012780050933361054,-0.16655583679676056,1.151774525642395,0.12780050933361053,6.5227053496241565,-0.026901230216026306,-0.12071916460990906,-0.05794084072113037,29790.90625,13650.740234375,16140.166015625,29881.1328125,13718.5712890625,16162.560546875,-0.00302866124548018,-0.004969038534909487,-0.001387503114528954,-0.302866124548018,-1.410547986626625,6.5825539386272425,-2.3702292628586292,6.5825539386272425,0.12780050933361053,27.78269887343049,0.25078003108501434,0.25078003108501434,cumulative,beam,0.12780050933361053,0.0,hard_fault_cluster
197,N716,observe,0.3392583727836609,0.20475842245854436,0.3392583727836609,0.12224021553993225,5.49130550166592,0.0012224021553993226,-0.16338016092777252,1.1515370607376099,0.12224021553993225,6.389555065333843,-0.027009598910808563,-0.12151725590229034,-0.05846918374300003,29881.28515625,13718.572265625,16162.712890625,29889.3125,13741.7919921875,16147.51953125,-0.0002686411899048835,-0.001692575984634459,0.0009400253184139729,-0.02686411899048835,-1.4271826148033142,6.4515862560272215,-2.382515572011471,6.4515862560272215,0.12224021553993225,27.904939088970423,0.24152211844921112,0.24152211844921112,cumulative,beam,0.12224021553993225,0.0,hard_fault_cluster
198,N731,observe,0.3419925570487976,0.8158229306340219,0.3419925570487976,0.11825618147850037,5.571156219393015,0.0011825618147850037,-0.1609567552804947,1.150782823562622,0.11825618147850037,6.5275884432345626,-0.02695426344871521,-0.12168140709400177,-0.05885235220193863,29889.09375,13741.7890625,16147.3046875,29882.595703125,13753.896484375,16128.69921875,0.00021740527881775051,-0.000881065905559808,0.001152233686298132,0.02174052788177505,-1.4263873398303986,6.58171857714653,-2.3781665936112404,6.58171857714653,0.11825618147850037,28.023195270448923,0.26390440762043,0.26390440762043,cumulative,beam,0.11825618147850037,0.0,hard_fault_cluster
199,N2269,observe,0.32317665219306946,-3.4085792553424836,0.32317665219306946,0.14564822614192963,5.42857083082199,0.0014564822614192962,-0.1791011542081833,1.1550229787826538,0.14564822614192963,5.949887988567352,-0.026300664991140366,-0.11511809378862381,-0.053667135536670685,29877.640625,13754.173828125,16123.4677734375,29485.09765625,13491.9306640625,15993.1669921875,0.01313835196197033,0.01906644180417061,0.008081436157226562,1.313835196197033,-1.3293952941894531,5.952098064422607,-2.3048986978828907,5.952098064422607,0.14564822614192963,28.168843496590853,0.30981260538101196,0.30981260538101196,cumulative,beam,0.14564822614192963,0.0,hard_fault_cluster
200,N2215,observe,0.31629863381385803,-3.760703875422478,0.31629863381385803,0.16416437923908234,5.27861100435257,0.0016416437923908235,-0.18560850620269775,1.1563645601272583,0.16416437923908234,5.876559596657753,-0.026137806475162506,-0.11252608895301819,-0.05128251761198044,29484.94140625,13491.8095703125,15993.1328125,29322.45703125,13371.05859375,15951.3974609375,0.005510758142918348,0.008949946612119675,0.0026095795910805464,0.5510758142918348,-1.29325170814991,5.885221283435821,-2.2836484126746655,5.885221283435821,0.16416437923908234,28.333007875829935,0.3425208777189255,0.3425208777189255,cumulative,beam,0.16416437923908234,0.0,hard_fault_cluster
201,N2271,observe,0.3120155930519104,-3.7987806832790376,0.3120155930519104,0.17835649847984314,5.31795191168785,0.0017835649847984315,-0.19012925028800964,1.1564329862594604,0.17835649847984314,5.856512069106102,-0.026079345494508743,-0.11099067330360413,-0.049735523760318756,29322.51953125,13371.150390625,15951.369140625,29198.98828125,13284.3388671875,15914.6484375,0.004212845582515001,0.006492449901998043,0.0023020408116281033,0.42128455825150013,-1.2731450647115707,5.867029817104339,-2.2742371782660484,5.867029817104339,0.17835649847984314,28.511364374309778,0.3677186369895935,0.3677186369895935,cumulative,beam,0.17835649847984314,0.0,hard_fault_cluster
202,N2221,observe,0.30884650349617004,-3.870560474991798,0.30884650349617004,0.18936213850975037,5.333485788106918,0.0018936213850975036,-0.19336244463920593,1.1561124324798584,0.18936213850975037,5.83866698384285,-0.026065271347761154,-0.1100025475025177,-0.04865668714046478,29198.921875,13284.2060546875,15914.7158203125,29105.783203125,13219.5478515625,15886.2353515625,0.0031897982116788626,0.004867298994213343,0.0017895681085065007,0.31897982116788626,-1.2610525637865067,5.8496927595138555,-2.2701584920287132,5.8496927595138555,0.18936213850975037,28.70072651281953,0.3544270992279053,0.3544270992279053,cumulative,beam,0.18936213850975037,0.0,hard_fault_cluster
203,N7452,observe,0.32840830087661743,0.8538004317088053,0.32840830087661743,0.1650649607181549,5.623638710798695,0.001650649607181549,-0.18280117213726044,1.1517612934112549,0.1650649607181549,6.520478412732482,-0.026532940566539764,-0.11502443253993988,-0.052738793194293976,29105.76171875,13219.5947265625,15886.16796875,29438.130859375,13420.7275390625,16017.4033203125,-0.011419358663260937,-0.015214748680591583,-0.008260982111096382,-1.1419358663260937,-1.3364678025245667,6.576423406600952,-2.324087493121624,6.576423406600952,0.1650649607181549,28.865791473537683,0.35093092918395996,0.35093092918395996,cumulative,beam,0.1650649607181549,0.0,hard_fault_cluster
204,N2253,observe,0.3161758482456207,-3.744617994427681,0.3161758482456207,0.18586596846580505,5.286424320936203,0.0018586596846580504,-0.19387032091617584,1.1529275178909302,0.18586596846580505,5.888718034029006,-0.026167526841163635,-0.1111915111541748,-0.04965309053659439,29438.1640625,13420.8056640625,16017.3583984375,29156.75,13252.720703125,15904.029296875,0.00955949816852808,0.012524208053946495,0.0070753926411271095,0.955949816852808,-1.2779591977596283,5.8948772382736205,-2.2820543125271797,5.8948772382736205,0.18586596846580505,29.05165744200349,0.3827517628669739,0.3827517628669739,cumulative,beam,0.18586596846580505,0.0,hard_fault_cluster
205,N2255,observe,0.3098246455192566,-3.869396359324455,0.3098246455192566,0.19688579440116882,5.399480271339416,0.0019688579440116883,-0.1965787559747696,1.1544733047485352,0.19688579440116882,5.840292472243309,-0.026051722466945648,-0.10959455370903015,-0.048238590359687805,29156.623046875,13252.669921875,15903.953125,29035.173828125,13171.5576171875,15863.6162109375,0.004165407735854387,0.006120449863374233,0.0025362821761518717,0.41654077358543873,-1.2538131475448608,5.848791787624359,-2.267332471907139,5.848791787624359,0.19688579440116882,29.248543236404657,0.4801921248435974,0.4801921248435974,cumulative,beam,0.19688579440116882,0.0,hard_fault_cluster
206,N7801,observe,0.29409393668174744,-3.9326770412921905,0.29409393668174744,0.2833063304424286,5.938786089420319,0.002833063304424286,-0.2066456526517868,1.1627638339996338,0.2833063304424286,5.870762457847595,-0.025341305881738663,-0.10290942341089249,-0.04311518371105194,29035.484375,13171.3984375,15864.0849609375,28539.189453125,12879.46484375,15659.724609375,0.01709270291030407,0.022164206951856613,0.012881950475275517,1.709270291030407,-1.088060423731804,5.850935153961181,-2.1726130470633507,5.850935153961181,0.2833063304424286,29.531849566847086,0.5563011467456818,0.5563011467456818,cumulative,beam,0.2833063304424286,0.0,hard_fault_cluster
207,N2257,observe,0.3009982407093048,-3.858371285200119,0.3009982407093048,0.2729948163032532,5.350632524490357,0.0027299481630325318,-0.20351624488830566,1.1573164463043213,0.2729948163032532,5.829276269674301,-0.025682710111141205,-0.10563644021749496,-0.0450226366519928,28538.67578125,12879.548828125,15659.126953125,28687.552734375,12931.6171875,15755.935546875,-0.005216673482209444,-0.004042716231197119,-0.006182247307151556,-0.5216673482209444,-1.137959748506546,5.842630591392517,-2.210693195462227,5.842630591392517,0.2729948163032532,29.80484438315034,0.5487632155418396,0.5487632155418396,cumulative,beam,0.2729948163032532,0.0,hard_fault_cluster
208,N2259,observe,0.303591251373291,-4.051998178958893,0.303591251373291,0.2757683992385864,5.206419575214386,0.0027576839923858644,-0.20361414551734924,1.1543548107147217,0.2757683992385864,5.808076862096787,-0.025860168039798737,-0.10687550902366638,-0.045810334384441376,28687.458984375,12931.578125,15755.880859375,28716.080078125,12933.017578125,15783.0625,-0.0009976866422221065,-0.00011131302744615823,-0.0017251742538064718,-0.09976866422221065,-1.1558935940265656,5.822294797897339,-2.2284860014915466,5.822294797897339,0.2757683992385864,30.080612782388926,0.5570058822631836,0.5570058822631836,cumulative,beam,0.2757683992385864,0.0,hard_fault_cluster
